time,Average speed (km/h),Barometric pressure (kPa),Calculated boost (bar),Calculated engine load value (%),Distance travelled (km),Distance travelled (total) (km),Engine coolant temperature (℃),Engine RPM (rpm),Engine RPM x1000 (rpm),Intake manifold absolute pressure (kPa),Long term fuel % trim - Bank 1 (%),OBD Module Voltage (V),Short term fuel % trim - Bank 1 (%),Vehicle acceleration (g),Vehicle speed (km/h)
1544,43.917416,101.491771,-0.325541,39.474279,0.012158,27.563186,91.121706,2740.123256,2.740123,68.937643,-1.153081,14.012621,-1.032956,0.108184,43.917416
1545,44.368693,101.406151,-0.346138,35.969315,0.012262,27.575448,90.847047,2713.712481,2.713712,66.792379,1.679536,14.040890,-0.942408,0.165606,44.368693
1546,44.915525,101.065834,-0.358589,33.431958,0.012401,27.587849,90.956071,2736.253743,2.736254,65.206958,-0.278721,13.908335,0.212297,0.200672,44.915525
1547,45.472942,101.377531,-0.348135,35.314803,0.012554,27.600403,90.568836,2714.725800,2.714726,66.564061,-2.280441,14.195842,0.240171,0.204557,45.472942
1548,46.009411,100.893695,-0.306563,41.463152,0.012706,27.613109,90.561318,2866.030187,2.866030,70.237365,-0.841401,14.012249,-3.731185,0.196869,46.009411
1549,46.554726,101.877155,-0.321282,41.238918,0.012856,27.625965,90.803328,2806.085405,2.806085,69.748957,-1.212176,14.326920,-2.312086,0.200115,46.554726
1550,47.120588,100.946888,-0.336896,38.227116,0.013010,27.638975,90.468520,2811.302171,2.811302,67.257246,-0.332568,14.263044,0.118347,0.207656,47.120588
1551,47.638715,101.367821,-0.340134,39.867482,0.013161,27.652136,90.439227,2833.122195,2.833122,67.354409,1.057285,14.274857,-1.411781,0.190138,47.638715
1552,48.003483,100.901249,-0.333686,37.699991,0.013284,27.665420,90.389764,2842.909962,2.842910,67.532688,0.530608,14.221547,2.010596,0.133860,48.003483
1553,48.178371,100.845263,-0.349376,38.098017,0.013359,27.678779,91.154780,2889.935520,2.889936,65.907654,-0.481283,13.947307,2.543158,0.064179,48.178371
1554,48.244822,101.303447,-0.369110,32.243707,0.013392,27.692171,90.970726,2845.420537,2.845421,64.392497,-0.761478,14.268760,-0.167413,0.024385,48.244822
1555,48.334383,101.211247,-0.366344,36.664237,0.013414,27.705584,91.026646,2919.714614,2.919715,64.576846,0.055640,14.120540,3.964889,0.032866,48.334383
1556,48.523275,101.560253,-0.317382,40.565090,0.013452,27.719037,90.183999,2886.136254,2.886136,69.822008,0.479170,14.045340,0.965786,0.069318,48.523275
1557,48.793249,101.023546,-0.353758,36.415952,0.013516,27.732553,90.260109,2923.815471,2.923815,65.647720,-0.913348,13.886978,-1.045680,0.099073,48.793249
1558,49.063547,101.372257,-0.329183,41.459498,0.013591,27.746144,90.464779,2931.880733,2.931881,68.453987,1.678782,14.196621,-1.612557,0.099192,49.063547
1559,49.240178,100.941610,-0.350250,37.273135,0.013653,27.759798,89.958340,2832.564300,2.832564,65.916654,1.271788,14.258988,-2.081436,0.064819,49.240178
1560,49.260564,101.077739,-0.341649,37.743598,0.013681,27.773478,89.263732,3003.703328,3.003703,66.912862,-1.117282,14.089057,1.466356,0.007481,49.260564
1561,49.130476,101.136170,-0.371469,34.477259,0.013665,27.787144,88.779147,2907.395745,2.907396,63.989304,0.509407,14.436025,1.742024,-0.047739,49.130476
1562,48.934354,101.343376,-0.361893,33.974523,0.013620,27.800764,89.888229,2905.580985,2.905581,65.154100,0.914131,14.113141,1.964962,-0.071971,48.934354
1563,48.789036,101.653061,-0.349035,35.346401,0.013573,27.814336,90.465249,2849.992809,2.849993,66.749599,-2.842313,14.281082,0.959994,-0.053328,48.789036
1564,48.758326,101.590546,-0.374099,32.974607,0.013548,27.827885,90.307799,2838.070483,2.838070,64.180668,0.996239,14.119598,0.804503,-0.011270,48.758326
1565,48.808521,102.047178,-0.351632,36.684494,0.013551,27.841436,89.424932,2864.985068,2.864985,66.884001,1.217858,14.154118,-1.940882,0.018420,48.808521
1566,48.848784,101.509464,-0.350023,36.424494,0.013564,27.854999,89.170105,2934.337166,2.934337,66.507191,-1.605210,14.120584,-0.636815,0.014775,48.848784
1567,48.798892,101.225180,-0.360413,34.776813,0.013562,27.868561,89.156162,2831.169703,2.831170,65.183872,1.921174,14.265392,1.607759,-0.018309,48.798892
1568,48.614962,101.187103,-0.332195,40.057445,0.013530,27.882091,88.668886,2855.362681,2.855363,67.967620,0.409746,14.392677,-1.165192,-0.067497,48.614962
1569,48.282049,101.506927,-0.342933,36.563196,0.013458,27.895549,89.083136,2928.414168,2.928414,67.213634,0.538147,14.395948,-0.166105,-0.122170,48.282049
1570,47.804259,100.881360,-0.343707,38.291710,0.013345,27.908894,88.714801,2836.760205,2.836760,66.510675,-1.326034,14.230710,1.998812,-0.175336,47.804259
1571,47.194358,100.837392,-0.347535,37.952958,0.013194,27.922089,88.583224,2699.027134,2.699027,66.083881,-1.007771,14.337274,1.204406,-0.223817,47.194358
1572,46.476969,102.158513,-0.324261,42.372206,0.013010,27.935098,88.405455,2764.904132,2.764904,69.732391,-2.668324,14.078592,-2.604889,-0.263262,46.476969
1573,45.717673,101.225015,-0.336195,39.505908,0.012805,27.947903,88.344943,2778.621804,2.778622,67.605521,-2.007279,14.342157,-0.876740,-0.278641,45.717673
1574,45.033653,101.224299,-0.366361,36.067255,0.012604,27.960508,88.986184,2846.153705,2.846154,64.588188,-2.404675,14.214623,0.913342,-0.251017,45.033653
1575,44.528490,101.466714,-0.351011,35.619130,0.012439,27.972947,88.707912,2680.846118,2.680846,66.365619,-0.455194,14.193983,-1.727733,-0.185381,44.528490
1576,44.199016,101.256063,-0.312386,40.782744,0.012323,27.985270,89.110053,2680.130160,2.680130,70.017487,-1.377780,14.537525,-3.022004,-0.120908,44.199016
1577,43.937549,101.453755,-0.341409,36.700525,0.012241,27.997511,88.991516,2714.124339,2.714124,67.312835,-0.172752,14.106144,-1.825754,-0.095951,43.937549
1578,43.641848,100.612134,-0.344947,38.806435,0.012164,28.009675,89.949087,2762.750213,2.762750,66.117458,1.145159,14.306766,-0.396561,-0.108514,43.641848
1579,43.295557,101.246223,-0.363121,36.196240,0.012075,28.021750,89.929682,2757.624047,2.757624,64.934130,-0.045929,14.410079,0.791444,-0.127080,43.295557
1580,42.929536,101.158697,-0.382912,29.883020,0.011976,28.033725,89.976518,2651.364993,2.651365,62.867536,1.478646,14.262019,-2.459594,-0.134319,42.929536
1581,42.548207,100.823090,-0.357628,35.890071,0.011872,28.045597,90.204209,2605.363733,2.605364,65.060332,0.317533,14.338327,-1.053748,-0.139937,42.548207
1582,42.125731,101.257777,-0.336461,39.604096,0.011760,28.057358,89.773031,2559.332661,2.559333,67.611657,-0.486341,13.960364,-0.753057,-0.155037,42.125731
1583,41.641615,101.019329,-0.373522,32.886601,0.011634,28.068992,89.712574,2503.690557,2.503691,63.667114,-0.738274,14.307307,1.601256,-0.177657,41.641615
1584,41.082882,101.141847,-0.354555,37.646388,0.011490,28.080481,89.027634,2573.988624,2.573989,65.686385,0.881898,14.198109,-0.123434,-0.205040,41.082882
1585,40.424495,100.894532,-0.369295,33.169706,0.011320,28.091802,87.781129,2505.559833,2.505560,63.964989,2.362800,14.081785,2.321241,-0.241610,40.424495
1586,39.640024,101.798473,-0.345685,37.427421,0.011120,28.102922,88.144486,3017.850831,3.017851,67.229963,1.999406,14.139975,-1.019656,-0.287879,39.640024
1587,38.738059,101.840771,-0.350942,37.820304,0.010886,28.113808,88.393039,3053.323611,3.053324,66.746555,-1.308604,14.218045,2.416146,-0.300000,38.738059
1588,37.771931,101.398989,-0.347116,36.992706,0.010626,28.124434,88.757440,2935.661349,2.935661,66.687430,-0.772155,14.045093,-0.381478,-0.300000,37.771931
1589,36.803331,101.462595,-0.338578,38.169305,0.010358,28.134792,89.307310,2814.330890,2.814331,67.604843,-1.312852,14.141619,2.458605,-0.300000,36.803331
1590,35.868268,101.741115,-0.355682,35.348342,0.010093,28.144885,89.648102,2816.465091,2.816465,66.172922,1.782346,14.292139,1.538606,-0.300000,35.868268
1591,35.001198,101.631439,-0.364859,32.781441,0.009843,28.154728,89.301297,2763.574649,2.763575,65.145544,-0.329593,14.117433,-2.729865,-0.300000,35.001198
1592,34.289996,100.791071,-0.364387,34.909209,0.009624,28.164352,89.510326,2729.742021,2.729742,64.352411,0.837594,14.100595,0.237218,-0.260992,34.289996
1593,33.863926,101.003358,-0.353931,36.052794,0.009466,28.173818,89.286627,2687.911991,2.687912,65.610275,-3.038729,14.364148,1.241352,-0.156356,33.863926
1594,33.770455,101.481235,-0.343308,36.185811,0.009394,28.183211,89.325165,2729.054304,2.729054,67.150463,0.403977,14.524341,-1.030932,-0.034301,33.770455
1595,33.860267,100.902433,-0.372356,32.140391,0.009393,28.192605,88.803184,2700.774689,2.700775,63.666799,-0.835253,13.964816,-3.441980,0.032958,33.860267
1596,33.850834,101.314578,-0.353567,35.154559,0.009404,28.202009,88.858778,2727.221288,2.727221,65.957894,-2.582092,14.379120,-0.411129,-0.003461,33.850834
1597,33.545166,101.040371,-0.361081,33.454216,0.009361,28.211369,88.551171,2670.675910,2.670676,64.932240,-0.154419,14.258249,0.706285,-0.112172,33.545166
1598,32.976318,101.106767,-0.338926,38.171438,0.009239,28.220609,89.125053,2657.795352,2.657795,67.214209,1.250113,14.258440,-0.731882,-0.208751,32.976318
1599,32.330479,101.163233,-0.349745,36.334850,0.009070,28.229679,88.626731,2605.639312,2.605639,66.188731,-1.296548,14.184441,0.052769,-0.237005,32.330479
1600,31.760860,101.238643,-0.381704,28.990166,0.008902,28.238581,88.561175,2596.224321,2.596224,63.068286,0.491420,14.435502,2.707052,-0.209034,31.760860
1601,31.284617,100.968381,-0.354372,36.413622,0.008756,28.247337,89.066964,2625.391035,2.625391,65.531170,0.993978,14.341440,1.001395,-0.174768,31.284617
1602,30.813109,101.100698,-0.359142,35.561938,0.008625,28.255962,88.620933,2455.099414,2.455099,65.186470,1.151062,14.410177,0.571332,-0.173030,30.813109
1603,30.252727,101.650332,-0.355267,36.756343,0.008481,28.264443,89.315999,2590.499850,2.590500,66.123593,0.173988,14.219341,2.040047,-0.205645,30.252727
1604,29.609097,100.871928,-0.364013,32.530962,0.008314,28.272757,89.741285,2526.833926,2.526834,64.470619,-3.644288,14.365570,4.779941,-0.236194,29.609097
1605,29.026922,100.838016,-0.358806,33.612058,0.008144,28.280901,89.753652,2480.395262,2.480395,64.957419,0.839140,13.858499,-1.086081,-0.213642,29.026922
1606,28.727825,101.520863,-0.368042,31.819704,0.008021,28.288922,89.605564,2527.214832,2.527215,64.716614,-1.052239,14.251015,-5.769925,-0.109760,28.727825
1607,28.883811,101.183711,-0.350923,36.309600,0.008002,28.296924,90.036093,2500.822844,2.500823,66.091366,0.179357,13.989900,-0.071334,0.057243,28.883811
1608,29.492261,101.372654,-0.323425,40.811626,0.008108,28.305032,90.332174,2458.099349,2.458099,69.030148,2.207488,14.399338,-0.826772,0.223284,29.492261
1609,30.324543,101.234425,-0.392589,31.694780,0.008308,28.313340,90.362416,2551.689074,2.551689,61.975502,1.250807,14.103017,-1.781198,0.300000,30.324543
1610,31.025654,101.039674,-0.331534,36.891317,0.008521,28.321861,90.887206,2579.830771,2.579831,67.886292,0.575248,14.138813,-0.651917,0.257288,31.025654
1611,31.335477,101.657375,-0.350738,33.841098,0.008661,28.330522,90.904346,2621.806101,2.621806,66.583597,0.144414,14.162148,-2.424604,0.113696,31.335477
1612,31.252113,100.903431,-0.342506,35.594719,0.008693,28.339215,89.782042,2678.011876,2.678012,66.652863,1.443362,14.217098,-2.001553,-0.030592,31.252113
1613,30.997267,101.496469,-0.363749,30.957653,0.008646,28.347860,89.852228,2508.017591,2.508018,65.121545,1.175851,14.165542,2.497959,-0.093521,30.997267
1614,30.830914,100.930055,-0.388784,29.133978,0.008587,28.356448,89.913804,2550.651205,2.550651,62.051700,1.268799,14.204627,-0.873661,-0.061047,30.830914
1615,30.866158,101.366514,-0.388747,29.343701,0.008569,28.365017,89.857513,2484.885446,2.484885,62.491793,-0.278750,14.462220,-0.190879,0.012933,30.866158
1616,31.033087,101.921162,-0.343767,35.406378,0.008597,28.373614,89.167397,2603.794988,2.603795,67.544471,0.124855,14.332801,3.032166,0.061258,31.033087
1617,31.239592,101.455767,-0.380134,32.713679,0.008649,28.382263,89.666877,2532.356918,2.532357,63.442381,-0.495843,14.054848,0.151435,0.075782,31.239592
1618,31.553898,101.342262,-0.357347,33.577029,0.008721,28.390984,89.749026,2583.124675,2.583125,65.607568,0.808624,14.261934,-0.362269,0.115342,31.553898
1619,32.148838,101.093232,-0.377221,31.259222,0.008848,28.399832,89.816647,2582.739106,2.582739,63.371164,-0.108360,14.066411,3.563203,0.218326,32.148838
1620,33.050803,101.403348,-0.359539,34.460864,0.009056,28.408887,89.620311,2667.593091,2.667593,65.449440,1.706308,14.129612,0.993976,0.300000,33.050803
1621,34.036994,101.034343,-0.346961,36.395231,0.009318,28.418205,89.632418,2673.545295,2.673545,66.338237,-0.306461,14.294644,-0.850597,0.300000,34.036994
1622,34.825851,101.442899,-0.326598,39.740809,0.009564,28.427769,89.851055,2732.603685,2.732604,68.783070,1.823013,14.132475,0.942411,0.289489,34.825851
1623,35.311430,100.986782,-0.355937,35.672073,0.009741,28.437510,89.435668,2903.630200,2.903630,65.393045,2.404431,14.138947,-4.616731,0.178194,35.311430
1624,35.586561,101.518519,-0.358126,35.537123,0.009847,28.447357,89.382108,2715.413188,2.715413,65.705953,-1.148553,14.148554,-0.270475,0.100966,35.586561
1625,35.819429,101.120386,-0.348072,39.422552,0.009917,28.457275,89.951488,2844.621145,2.844621,66.313220,-0.913022,14.036069,0.719707,0.085456,35.819429
1626,36.169806,101.790913,-0.315241,39.605874,0.009999,28.467273,89.819967,2808.813253,2.808813,70.266794,0.351249,14.230045,-2.927463,0.128579,36.169806
1627,36.746779,101.066573,-0.355732,33.939392,0.010127,28.477401,90.535649,2822.800205,2.822800,65.493329,1.427605,14.319934,-1.063054,0.211733,36.746779
1628,37.534691,101.365297,-0.332777,36.641982,0.010317,28.487718,90.322535,2852.637152,2.852637,68.087645,0.006964,14.250410,1.258450,0.289142,37.534691
1629,38.386389,100.833104,-0.331818,39.034203,0.010545,28.498262,88.919955,2900.003941,2.900004,67.651267,1.017084,14.209249,-1.938223,0.300000,38.386389
1630,39.174572,101.133976,-0.316895,41.493764,0.010772,28.509035,88.927937,2979.012340,2.979012,69.444457,2.450366,14.278089,0.852476,0.289242,39.174572
1631,39.926337,101.079464,-0.308897,42.554689,0.010986,28.520021,89.010428,2989.656913,2.989657,70.189744,-2.931808,14.004733,0.172204,0.275877,39.926337
1632,40.738525,101.117134,-0.361585,35.960939,0.011203,28.531224,89.006618,2567.843206,2.567843,64.958611,1.798062,14.229050,-2.273997,0.298051,40.738525
1633,41.596780,101.472688,-0.394559,30.564409,0.011435,28.542660,88.820004,2545.728672,2.545729,62.016804,-1.096161,14.256495,-0.206012,0.300000,41.596780
1634,42.367202,101.511936,-0.341307,36.687684,0.011662,28.554321,89.619087,2677.790827,2.677791,67.381271,-0.066617,14.277566,-0.108077,0.282724,42.367202
1635,42.965165,101.371756,-0.336651,40.368754,0.011852,28.566173,89.789293,2687.372603,2.687373,67.706691,0.654689,14.233166,0.732815,0.219436,42.965165
1636,43.465567,101.810497,-0.374763,33.768393,0.012004,28.578177,89.290541,2618.462849,2.618463,64.334216,0.437193,13.979417,0.216589,0.183634,43.465567
1637,44.026041,101.738101,-0.346998,34.937635,0.012152,28.590329,89.456695,2669.576268,2.669576,67.038313,1.319520,14.141728,2.475768,0.205679,44.026041
1638,44.727805,101.299756,-0.313536,43.064261,0.012327,28.602656,89.879991,2747.308406,2.747308,69.946173,-0.177053,14.255030,0.161101,0.257528,44.727805
1639,45.505773,101.020691,-0.360349,32.509673,0.012532,28.615188,90.120801,2802.091351,2.802091,64.985770,1.143369,14.240555,0.533073,0.285493,45.505773
1640,46.206974,101.487743,-0.364298,34.256307,0.012738,28.627926,90.403174,2826.416022,2.826416,65.057910,1.415073,14.189043,0.915540,0.257322,46.206974
1641,46.688917,101.437209,-0.350452,37.211854,0.012902,28.640828,89.412558,2757.507040,2.757507,66.391981,-0.629231,14.280133,-0.846736,0.176860,46.688917
1642,46.883635,101.120979,-0.359818,34.111572,0.012996,28.653825,90.241615,2770.420101,2.770420,65.139186,-0.918409,14.402681,-0.138069,0.071456,46.883635
1643,46.841913,101.415327,-0.361438,33.761600,0.013017,28.666842,90.742219,2896.140328,2.896140,65.271545,0.801362,14.303759,-0.633782,-0.015311,46.841913
1644,46.748749,101.637080,-0.325991,42.125533,0.012999,28.679841,90.248044,2808.044369,2.808044,69.038023,-3.477207,14.219505,2.367812,-0.034189,46.748749
1645,46.841484,101.767397,-0.357944,35.575530,0.012999,28.692839,89.351214,2763.730165,2.763730,65.973015,-0.742908,13.958719,-3.124078,0.034031,46.841484
1646,47.235524,101.348442,-0.339219,36.613290,0.013066,28.705906,89.416506,2890.302093,2.890302,67.426551,-1.071820,14.149506,1.027082,0.144602,47.235524
1647,47.819794,101.578123,-0.365350,34.530792,0.013202,28.719108,88.717582,2875.164063,2.875164,65.043160,-1.343598,14.178574,-2.287819,0.214411,47.819794
1648,48.346277,101.195148,-0.337672,39.538908,0.013356,28.732464,88.557120,2882.955008,2.882955,67.427921,2.109326,14.274146,1.708513,0.193205,48.346277
1649,48.628006,101.192591,-0.339256,38.975078,0.013469,28.745933,88.576843,2841.266764,2.841267,67.267014,-0.103181,14.095277,3.977302,0.103387,48.628006
1650,48.653597,101.630926,-0.310137,42.508561,0.013511,28.759444,88.521697,3005.588277,3.005588,70.617256,0.165004,14.299482,-0.329688,0.009391,48.653597
1651,48.544542,101.269948,-0.319042,40.994899,0.013500,28.772944,89.121675,2899.567607,2.899568,69.365752,1.309321,14.132359,1.743440,-0.040020,48.544542
1652,48.431778,101.189231,-0.299430,42.341222,0.013469,28.786413,89.440448,2908.284872,2.908285,71.246237,0.660142,14.097109,-3.444561,-0.041381,48.431778
1653,48.358537,101.290783,-0.322901,41.624793,0.013443,28.799856,88.943327,2870.580919,2.870581,69.000653,-0.986458,13.964252,-0.353186,-0.026877,48.358537
1654,48.279249,101.260572,-0.319656,41.280270,0.013422,28.813278,89.388707,2862.523286,2.862523,69.294987,1.187669,14.303232,-1.647775,-0.029097,48.279249
1655,48.136328,101.391256,-0.364644,31.865078,0.013391,28.826669,90.244879,2803.470529,2.803471,64.926860,-1.018917,14.417979,0.012967,-0.052448,48.136328
1656,47.915264,101.448517,-0.368158,32.574940,0.013340,28.840009,89.832103,2774.178178,2.774178,64.632679,-0.252309,14.249308,-1.440278,-0.081124,47.915264
1657,47.650716,101.203836,-0.326140,38.143203,0.013273,28.853282,89.698555,2908.171303,2.908171,68.589828,-1.252039,14.087583,0.872884,-0.097082,47.650716
1658,47.440538,101.758273,-0.331347,39.871554,0.013207,28.866490,90.799287,2888.123345,2.888123,68.623571,0.466074,13.979055,2.946326,-0.077130,47.440538
1659,47.433699,101.156922,-0.349598,33.549172,0.013177,28.879666,91.603640,2902.017237,2.902017,66.197080,1.144088,14.322375,-1.769446,-0.002510,47.433699
1660,47.704928,101.498559,-0.353873,36.819314,0.013214,28.892880,90.906547,2784.876955,2.784877,66.111237,-0.249059,14.091313,-1.632993,0.099534,47.704928
1661,48.129677,101.488671,-0.351646,33.409963,0.013310,28.906191,91.161219,2851.128382,2.851128,66.324045,1.558379,13.967199,-2.153176,0.155871,48.129677
1662,48.456632,101.458891,-0.350337,38.627933,0.013415,28.919605,92.383108,2891.427782,2.891428,66.425239,1.161434,14.409940,3.297386,0.119984,48.456632
1663,48.516515,101.241186,-0.349020,36.924429,0.013468,28.933074,92.142359,2907.474835,2.907475,66.339153,0.509823,14.012366,-2.566004,0.021976,48.516515
1664,48.314197,101.509417,-0.323683,40.532191,0.013449,28.946523,92.274711,2868.770794,2.868771,69.141111,1.436104,14.364972,-4.182356,-0.074245,48.314197
1665,47.939778,101.759106,-0.335588,38.249573,0.013369,28.959891,91.843841,2796.302331,2.796302,68.200285,-0.684996,14.179793,1.904138,-0.137402,47.939778
1666,47.462330,101.225437,-0.322229,39.490087,0.013250,28.973141,91.949270,2914.299466,2.914299,69.002563,1.175397,14.095929,-0.436920,-0.175210,47.462330
1667,46.925417,101.746602,-0.359036,33.672732,0.013109,28.986251,91.324585,2887.356828,2.887357,65.842992,-0.111379,14.360063,0.132729,-0.197032,46.925417
